side,hold,ret,reason,entry_z,symbol
LONG,4,-0.01042306961357594,cut_wrong,-2.4582398372071523,BAJFINANCE
SHORT,2,-0.05407441262614747,cut_wrong,2.6684906721241126,BAJFINANCE
SHORT,2,0.031405421385990395,mean_revert,2.3765154554745878,BAJFINANCE
LONG,2,-0.01454249267364137,cut_wrong,-2.5210195362099204,BAJFINANCE
LONG,2,-0.05264238495946616,cut_wrong,-2.601567976594898,BAJFINANCE
LONG,2,-0.037564905121139795,cut_wrong,-2.1964872595393428,BAJFINANCE
SHORT,2,-0.021747111441069663,cut_wrong,2.183793622012184,BAJFINANCE
SHORT,2,-0.12793821179429968,stop,2.0640930571541576,BAJFINANCE
SHORT,2,-0.01758563501338368,cut_wrong,3.462316302957357,BAJFINANCE
SHORT,4,0.05470384618373731,time,2.1307671931087033,BAJFINANCE
SHORT,2,-0.017307193286603906,cut_wrong,2.641571498956857,BAJFINANCE
LONG,2,-0.024102522626236963,cut_wrong,-2.12514032424688,BAJFINANCE
LONG,4,0.022188868072874346,time,-2.4404006482979392,BAJFINANCE
SHORT,4,0.0010981144138035481,time,2.1148031516393466,BAJFINANCE
LONG,3,0.11092445760799222,mean_revert,-2.469247750021888,BAJFINANCE
LONG,4,0.007647693715628014,time,-2.048610807745397,BAJFINANCE
LONG,4,0.02209467528867129,mean_revert,-2.522679581815896,BAJFINANCE
LONG,3,-0.002203009051249748,cut_wrong,-2.0271854723417455,BAJFINANCE
LONG,4,-0.00823861660458259,cut_wrong,-2.082208298869324,BAJFINANCE
SHORT,4,0.03890284223262559,time,2.025259280541493,BAJFINANCE
SHORT,4,0.02839095134533661,time,2.295942449866019,BAJFINANCE
SHORT,2,-0.006716695913695534,cut_wrong,2.0477002607621153,BAJFINANCE
SHORT,2,-0.010118737325636718,cut_wrong,2.0501702528810113,BAJFINANCE
SHORT,2,-0.02270764353755193,cut_wrong,2.1443742884636303,BAJFINANCE
SHORT,4,0.007461169106437656,time,3.236281588766505,BAJFINANCE
SHORT,2,-0.01407518113501633,cut_wrong,2.113517653480976,BAJFINANCE
SHORT,2,-0.01802697807861354,cut_wrong,2.3024635750073275,BAJFINANCE
SHORT,2,-0.03962477272246053,cut_wrong,2.326246142385573,BAJFINANCE
SHORT,2,-0.024712313577182475,cut_wrong,2.195122067333211,BAJFINANCE
SHORT,4,0.018468063290823334,time,2.3572804833645002,BAJFINANCE
SHORT,2,-0.005270951124817953,cut_wrong,2.4774327036159396,BAJFINANCE
LONG,2,-0.026552335570364467,cut_wrong,-3.0103896426438705,HCLTECH
LONG,2,-0.004169928048153879,cut_wrong,-2.949870719438318,HCLTECH
LONG,2,-0.04692689595964647,stop,-2.317874022411965,HCLTECH
LONG,2,-0.00536896292240733,cut_wrong,-3.8030622888943904,HCLTECH
SHORT,4,0.04582708316009834,mean_revert,2.7785331144671273,HCLTECH
SHORT,4,0.0034493342145732347,time,2.6851278533182854,HCLTECH
SHORT,2,-0.017012056054719733,cut_wrong,2.2288666897502174,HCLTECH
SHORT,2,-0.020796696861481202,cut_wrong,2.190635196951044,HCLTECH
SHORT,4,-0.003775530679030673,cut_wrong,2.1841860477683492,HCLTECH
SHORT,3,-0.021873408691003803,cut_wrong,2.1491076768486863,HCLTECH
SHORT,3,-0.0028792448219920365,cut_wrong,2.58522747166026,HCLTECH
SHORT,2,-0.04552895281557587,cut_wrong,2.0702364892373284,HCLTECH
SHORT,4,0.011410681847293384,time,2.2814378726221745,HCLTECH
LONG,4,0.010244471598243425,time,-2.1991126752510164,HCLTECH
SHORT,2,-0.017465128029952037,cut_wrong,2.0308083878083205,HCLTECH
SHORT,2,-0.01610807387916625,cut_wrong,2.419626538791763,HCLTECH
SHORT,4,0.014090756872320663,time,2.432712913660116,HCLTECH
LONG,4,0.045545736839697,time,-2.0375581599637953,HCLTECH
LONG,2,-0.013993151634446761,cut_wrong,-3.3200309453564567,HCLTECH
LONG,3,-0.011370977805024277,cut_wrong,-2.033492698229477,HCLTECH
LONG,3,-0.008862306469225506,cut_wrong,-2.1501352187092646,HCLTECH
SHORT,4,0.036275704694800674,time,2.6340816363938604,HCLTECH
SHORT,4,0.00967571752218042,time,2.9221652263467015,HCLTECH
SHORT,1,-0.031025938877729947,stop,2.831771267807698,MARUTI
SHORT,4,0.05875924018618342,time,3.072051424796882,MARUTI
SHORT,2,-0.061046155992227694,stop,2.5428877375590466,MARUTI
SHORT,2,-0.007642232281027439,cut_wrong,2.270890039639062,MARUTI
SHORT,2,-0.016149528024946534,cut_wrong,2.1287079900981363,MARUTI
LONG,4,0.026322329066869588,time,-2.1227806294970146,MARUTI
SHORT,4,0.012268338842276938,time,2.440698187191559,MARUTI
SHORT,4,0.019169672848150576,time,2.5298085264625705,MARUTI
LONG,2,0.02974845082789039,mean_revert,-2.301064578569724,MARUTI
LONG,3,-0.00897085212417656,cut_wrong,-2.387866931412006,MARUTI
SHORT,2,-0.01161212358272681,cut_wrong,2.6543026949998265,MARUTI
SHORT,2,-0.011716779477285775,cut_wrong,2.6349449283261492,MARUTI
SHORT,2,-0.016740620064225095,cut_wrong,2.0336355788079707,MARUTI
SHORT,2,-0.0023014900733892354,cut_wrong,2.10568142611249,MARUTI
LONG,1,-0.04062525704593521,stop,-2.3107008824938156,MARUTI
LONG,2,-0.012156203349560149,cut_wrong,-2.4353983991747774,MARUTI
LONG,4,0.01105107780505202,time,-2.102335674454559,MARUTI
SHORT,3,-0.0020835517535100333,cut_wrong,2.1391484648384345,MARUTI
LONG,3,0.048674597646083895,mean_revert,-2.2903410307472822,MARUTI
SHORT,3,0.031011659307978667,mean_revert,2.8867846756732494,MARUTI
SHORT,1,-0.016744030406211634,stop,3.6704844948109066,MARUTI
SHORT,4,-0.02129788538801092,cut_wrong,2.24708147414663,SUNPHARMA
SHORT,2,-0.007889942765087294,cut_wrong,3.2752901784437225,SUNPHARMA
SHORT,2,-0.01057271946142218,cut_wrong,3.2093476099791447,SUNPHARMA
SHORT,4,-0.015874703596949695,cut_wrong,2.496135421498158,SUNPHARMA
SHORT,2,-0.001595710624550557,cut_wrong,2.1674084509124665,SUNPHARMA
SHORT,4,0.018913201269812156,time,2.1460526598832605,SUNPHARMA
SHORT,3,-0.0005784731661187118,cut_wrong,2.248996319315631,SUNPHARMA
SHORT,2,-0.03245042127697375,stop,2.4779044572812223,SUNPHARMA
SHORT,2,-0.012788518332486027,cut_wrong,3.1953216613034288,SUNPHARMA
SHORT,2,-0.02590591690927987,cut_wrong,2.1757446632127064,SUNPHARMA
SHORT,2,-0.041040986868316344,cut_wrong,2.19920505237789,SUNPHARMA
SHORT,2,-0.03213695110240075,cut_wrong,2.8391880417132174,SUNPHARMA
LONG,4,0.02283742541077794,time,-2.243920636595352,SUNPHARMA
SHORT,2,-0.007627822431107427,cut_wrong,2.3109065725491513,SUNPHARMA
SHORT,2,-0.007581416342054838,cut_wrong,2.7252330857067695,SUNPHARMA
SHORT,3,-0.0016898176692523776,cut_wrong,2.4657508675415776,SUNPHARMA
SHORT,2,-0.0018893587198916951,cut_wrong,2.1462466147274983,SUNPHARMA
SHORT,2,-0.0037251639954743905,cut_wrong,2.0126775787797704,SUNPHARMA
SHORT,4,0.017162388197284162,time,2.104038835553822,SUNPHARMA
LONG,4,0.02859106173200183,time,-4.231359998989294,SUNPHARMA
SHORT,2,-0.0009675486659241894,cut_wrong,2.354862607084875,SUNPHARMA
SHORT,4,0.0034294409450744447,time,2.3046976934728916,SUNPHARMA
SHORT,4,0.006456094640703734,time,2.3569649281142184,SUNPHARMA
LONG,2,0.026290906101469336,mean_revert,-2.318906140294027,SUNPHARMA
SHORT,4,0.002509390684287658,time,2.2789958470372316,SUNPHARMA
LONG,2,0.02533587365005643,mean_revert,-2.229096627871561,AXISBANK
SHORT,1,-0.029340392712449523,stop,3.533318519085266,AXISBANK
SHORT,4,0.007349253352240625,time,2.589384227659531,AXISBANK
SHORT,2,-0.00234680641852882,cut_wrong,2.356217186590643,AXISBANK
SHORT,2,-0.028738865672477215,cut_wrong,2.6373131717970457,AXISBANK
SHORT,4,0.0831510176499452,time,2.380986106476182,AXISBANK
SHORT,2,-0.04136873262052388,cut_wrong,2.0603420804541037,AXISBANK
SHORT,2,-0.007904457668842228,cut_wrong,2.6169026282541523,AXISBANK
SHORT,2,-0.010063253513820718,cut_wrong,2.465228656766602,AXISBANK
SHORT,2,-0.02684044088462628,cut_wrong,2.072171176288777,AXISBANK
SHORT,2,-0.010865469881269223,cut_wrong,2.5818682831105675,AXISBANK
LONG,4,-0.005681932706627361,cut_wrong,-2.2395257769192956,AXISBANK
LONG,4,0.011187630702484352,time,-2.0580886136850363,AXISBANK
LONG,3,-0.004919650334093931,cut_wrong,-2.067978342573415,AXISBANK
LONG,1,-0.051097774968433846,stop,-2.6761450826440343,AXISBANK
LONG,1,-0.0062035760017205895,stop,-4.503403048746999,AXISBANK
LONG,3,-0.007499546719746163,cut_wrong,-3.302447944654289,AXISBANK
SHORT,4,0.0251147603044683,time,2.816005537460955,AXISBANK
LONG,4,0.004796267831026346,time,-2.3691414036454526,AXISBANK
LONG,2,-0.02039741339152841,cut_wrong,-2.181226055598374,AXISBANK
LONG,2,-0.010997250593687927,cut_wrong,-2.3358392712801512,AXISBANK
SHORT,2,-0.006620345879832167,cut_wrong,2.3472558735145195,AXISBANK
SHORT,4,-0.016681655610262736,cut_wrong,2.7807520058772237,AXISBANK
LONG,2,-0.019795000535122547,cut_wrong,-2.169356700248628,AXISBANK
LONG,3,-0.004227000600699911,cut_wrong,-2.447010751579501,AXISBANK
SHORT,4,0.021390106785055103,time,2.012987593140852,AXISBANK
LONG,2,-0.005493790417679297,cut_wrong,-2.350429161682205,AXISBANK
SHORT,4,-0.010087054048443761,cut_wrong,2.0572220692696375,AXISBANK
SHORT,2,-0.0031313171565063437,cut_wrong,2.0848615596400935,AXISBANK
SHORT,4,0.06486696776301845,mean_revert,2.026934095469777,AXISBANK
SHORT,2,-0.030291872203651423,cut_wrong,2.4375210018916555,AXISBANK
SHORT,4,0.00815872789147886,time,2.0139934849297894,AXISBANK
SHORT,4,0.01192705197993405,time,2.292718646220974,TITAN
SHORT,4,0.026475562911186537,time,2.0527803238415623,TITAN
SHORT,2,-0.037404579756086326,cut_wrong,2.633163882967243,TITAN
SHORT,2,-0.020693184166492636,cut_wrong,2.5070592730791486,TITAN
SHORT,3,-0.030983423796549225,cut_wrong,2.070103490802569,TITAN
SHORT,4,0.02313114961330332,mean_revert,2.3506044118690728,TITAN
SHORT,2,-0.030584734721579392,cut_wrong,2.341604952270285,TITAN
SHORT,3,-0.024015343853050687,cut_wrong,2.4748195927264014,TITAN
LONG,4,0.009169024674051023,time,-2.1044909177213142,TITAN
SHORT,2,-0.032691647225281964,cut_wrong,2.227003633055187,TITAN
SHORT,2,-0.005741202602076903,cut_wrong,2.179432226508357,TITAN
SHORT,4,0.04627245553931789,time,2.504151903205879,TITAN
SHORT,4,0.0444541649282326,time,2.267167209671497,TITAN
SHORT,3,-0.00035492916535328426,cut_wrong,2.3089735202603108,TITAN
SHORT,2,-0.014484524969362023,cut_wrong,2.0947503162822914,TITAN
LONG,2,-0.01425731930860896,cut_wrong,-2.976254364675196,TITAN
LONG,4,0.008873458546840001,time,-3.1157771778263736,TITAN
SHORT,4,0.015187281877185111,time,3.181405823898133,TITAN
SHORT,3,0.02263031895809804,mean_revert,2.2151400007498534,TITAN
LONG,2,-0.015372735960090755,cut_wrong,-2.5207675604502424,TITAN
LONG,4,-0.003191642775897142,cut_wrong,-2.4561851513759856,TITAN
LONG,4,0.014091355091053009,mean_revert,-2.389879341095498,TITAN
SHORT,4,0.016341673530540026,time,2.589921565151656,TITAN
LONG,4,0.011660711387614743,time,-2.186314652767425,TITAN
LONG,4,-0.016781110521787476,cut_wrong,-3.1794546176200114,TITAN
SHORT,2,-0.011873171426127316,cut_wrong,2.2583757973410754,TITAN
LONG,2,-0.005009902713939233,cut_wrong,-2.8735924083220667,TITAN
LONG,4,0.02161393339813677,time,-2.427520063367022,TITAN
SHORT,4,0.003421201704944701,mean_revert,2.128390124709063,TITAN
SHORT,2,-0.014339271325525274,cut_wrong,2.100215081523083,TITAN
SHORT,1,-0.039817783574962975,stop,2.1183669307661157,TITAN
SHORT,3,-0.0013587698274050274,cut_wrong,2.998939861385062,TITAN
SHORT,2,-0.011051720678364222,cut_wrong,2.046600256252192,TITAN
SHORT,3,-0.006054654162020954,cut_wrong,2.683176993741828,TITAN
LONG,2,-0.031248177929978492,stop,-2.8043424495267097,ULTRACEMCO
LONG,3,-0.012542199879052475,cut_wrong,-2.3607583150805707,ULTRACEMCO
LONG,2,-0.02468900390429398,cut_wrong,-3.4560428430319288,ULTRACEMCO
LONG,2,-0.015348314198511978,cut_wrong,-2.1724383952376973,ULTRACEMCO
LONG,2,-0.02682952278746455,cut_wrong,-2.4309004529790115,ULTRACEMCO
LONG,4,0.04285981208405325,time,-2.329345375656176,ULTRACEMCO
LONG,4,0.02595247065666069,time,-2.2767773424336704,ULTRACEMCO
LONG,2,-0.01764797443044547,cut_wrong,-2.7602508076193155,ULTRACEMCO
LONG,3,-0.016389116960758288,cut_wrong,-2.366457707244447,ULTRACEMCO
LONG,2,-0.016661886179183426,cut_wrong,-2.6105995697559843,ULTRACEMCO
SHORT,2,-0.01792394022067524,cut_wrong,2.6617781168571146,ULTRACEMCO
SHORT,3,-0.0044652402220811994,cut_wrong,2.223314944867526,ULTRACEMCO
SHORT,2,-0.017304576182582,cut_wrong,2.716104433588928,ULTRACEMCO
SHORT,3,-0.005996303649685687,cut_wrong,2.0526969517368734,ULTRACEMCO
SHORT,2,-0.01662544399626143,cut_wrong,2.214006806073628,ULTRACEMCO
SHORT,4,0.014217537056119053,time,2.399116505683877,ULTRACEMCO
LONG,2,-0.006246020190189522,cut_wrong,-2.446946975557444,ULTRACEMCO
LONG,3,0.02755675674075366,mean_revert,-2.250915154220223,ULTRACEMCO
SHORT,4,0.016263492293878887,time,2.0765547306766914,ULTRACEMCO
SHORT,2,-0.002194831006670752,cut_wrong,2.439629379482103,ULTRACEMCO
LONG,4,0.022103337863758926,mean_revert,-2.39937543411,ULTRACEMCO
SHORT,2,0.012303373846995036,mean_revert,3.553942935874032,ULTRACEMCO
SHORT,2,-0.018287982321285808,cut_wrong,3.0479210934178034,ULTRACEMCO
SHORT,4,0.03039449593258575,mean_revert,2.708817104342933,ULTRACEMCO
LONG,2,-0.00018041097858889805,cut_wrong,-2.3488749855496804,ULTRACEMCO
LONG,4,0.0016293899751343155,time,-2.275880013472614,ULTRACEMCO
LONG,4,0.01492942549888273,time,-2.0863162403121,ULTRACEMCO
SHORT,2,-0.029152216352807837,cut_wrong,2.3073462187443914,ULTRACEMCO
SHORT,2,-0.006837728701205683,cut_wrong,3.1604679433267244,ULTRACEMCO
SHORT,4,0.0017725036690218006,time,2.7948676353793145,ULTRACEMCO
SHORT,2,-0.005277590107213905,cut_wrong,2.1094059575801842,ULTRACEMCO
SHORT,4,-0.012019245724964388,cut_wrong,2.1181939517167225,ULTRACEMCO
SHORT,4,0.027592801327436887,mean_revert,2.4523318615387844,ULTRACEMCO
LONG,4,0.0027411173892584947,time,-2.170469220782473,ULTRACEMCO
SHORT,2,-0.026289798990534317,cut_wrong,2.590537592863002,BAJAJFINSV
LONG,2,-0.021339704300951785,cut_wrong,-2.0735478303241006,BAJAJFINSV
LONG,2,-0.0019953297897521323,cut_wrong,-2.284671299170303,BAJAJFINSV
LONG,4,0.022161817156357694,time,-2.151895776114155,BAJAJFINSV
LONG,2,-0.04646692040917867,cut_wrong,-2.6810533197725186,BAJAJFINSV
LONG,4,0.08131412843533692,time,-2.4736286644214864,BAJAJFINSV
LONG,4,-0.031747886665111635,cut_wrong,-2.9723422937666584,BAJAJFINSV
LONG,2,-0.02245063557159105,cut_wrong,-2.7435063589205315,BAJAJFINSV
LONG,2,-0.050624157597558665,cut_wrong,-2.050618675251404,BAJAJFINSV
LONG,2,-0.0381536564040467,cut_wrong,-2.139887463307056,BAJAJFINSV
LONG,2,-0.014606301159267466,cut_wrong,-2.2779750393267633,BAJAJFINSV
LONG,2,-0.023523417197575027,cut_wrong,-2.223379119398521,BAJAJFINSV
LONG,2,-0.025348634888455478,cut_wrong,-2.003247414170766,BAJAJFINSV
SHORT,2,-0.026077032161519003,cut_wrong,2.406642379859955,BAJAJFINSV
SHORT,4,0.021261963388861597,time,3.013182209078051,BAJAJFINSV
SHORT,2,-0.0327709223568549,cut_wrong,2.190236776740701,BAJAJFINSV
SHORT,4,0.05602586797005928,time,2.150772089883776,BAJAJFINSV
SHORT,2,-0.011623927383878812,cut_wrong,2.770217741686263,BAJAJFINSV
SHORT,2,-0.031007015355333428,cut_wrong,2.1687791078417225,BAJAJFINSV
SHORT,4,0.025261043098713642,time,3.176792504911239,BAJAJFINSV
LONG,1,0.057504943907439814,mean_revert,-2.178339488838413,BAJAJFINSV
LONG,4,0.01375456976341201,time,-2.095252267462,BAJAJFINSV
LONG,2,-0.008548681216335346,cut_wrong,-2.07262747196434,BAJAJFINSV
LONG,2,-0.026585638711001346,stop,-3.173378201298838,BAJAJFINSV
LONG,4,-0.0018045792841954876,cut_wrong,-2.922605078288486,BAJAJFINSV
LONG,2,-0.003091574877320965,cut_wrong,-2.2634238125015327,BAJAJFINSV
LONG,4,0.0053501794121734786,time,-2.0612773864690093,BAJAJFINSV
LONG,4,0.01801841450468831,time,-2.5520356668982895,BAJAJFINSV
LONG,2,-0.017476864608423463,cut_wrong,-2.2287487348591872,BAJAJFINSV
LONG,3,-0.0016870498558397666,cut_wrong,-2.9657865839968847,BAJAJFINSV
SHORT,2,-0.01612677480688369,cut_wrong,2.479614255384659,BAJAJFINSV
SHORT,4,0.004537850622372878,time,2.2660429194940166,BAJAJFINSV
LONG,2,-0.0056251129044929075,cut_wrong,-2.219990899300841,BAJAJFINSV
LONG,2,-0.011713388441358722,cut_wrong,-3.095091437995516,BAJAJFINSV
LONG,4,0.021649642443204328,time,-2.5220340685361533,BAJAJFINSV
LONG,4,0.025129347376168277,time,-2.000360051929352,BAJAJFINSV
LONG,4,0.03423807794403799,time,-2.063201475191104,BAJAJFINSV
SHORT,4,0.007278586333856049,time,2.591713193527743,BAJAJFINSV
LONG,4,0.043697023210424325,time,-3.358995796575872,BAJAJFINSV
SHORT,4,0.008052800314282849,time,2.295659841514452,BAJAJFINSV
LONG,2,-0.004944841341096564,cut_wrong,-2.0410060365961082,BAJAJFINSV
LONG,4,0.04253165986752229,time,-2.314372884212604,BAJAJFINSV
LONG,4,0.07071655387889413,mean_revert,-2.4280201803108192,BAJAJFINSV
SHORT,2,-0.006875130463362761,cut_wrong,2.2503836850964016,BAJAJFINSV
SHORT,2,-0.031231013824320367,cut_wrong,2.8689275935384595,BAJAJFINSV
SHORT,4,0.02903673477420559,mean_revert,2.3937840339791037,BAJAJFINSV
SHORT,2,-0.011680977895340254,cut_wrong,2.52614527972651,BAJAJFINSV
SHORT,3,-0.04982176964942171,cut_wrong,2.532067158093284,BAJAJFINSV
SHORT,4,0.03988764219621132,time,2.179373540219655,BAJAJFINSV
SHORT,4,0.0016615610910855776,mean_revert,2.239653690548345,NTPC
LONG,4,0.04231154772745477,time,-2.2750423597496514,NTPC
LONG,4,0.026363856492340253,time,-2.000065559448149,NTPC
SHORT,2,-0.018119424635175154,cut_wrong,2.2677599283608427,NTPC
SHORT,2,-0.006920397254684098,cut_wrong,3.7412519648205613,NTPC
SHORT,4,0.012315520879587543,time,2.450757650094819,NTPC
SHORT,2,-0.0028949824633284333,cut_wrong,2.145835648500204,NTPC
SHORT,4,0.041034639843212574,time,2.2367621141159115,NTPC
LONG,2,-0.0006530720748806468,cut_wrong,-2.102010768836927,NTPC
SHORT,1,-0.03969087344976467,stop,3.395431609184963,NTPC
SHORT,4,0.03187389901903378,time,4.217924983985468,NTPC
SHORT,4,0.007087850491545166,time,2.0105219148584412,NTPC
SHORT,3,-0.006285380033844416,cut_wrong,2.0007158989939686,NTPC
SHORT,3,0.011407051232623337,mean_revert,2.0801379567791285,NTPC
LONG,1,-0.00644867109315563,mean_revert,-2.3790241054529497,NTPC
SHORT,2,-0.0019894620991862655,cut_wrong,2.9222219574786306,NTPC
SHORT,2,-0.014820713559401729,cut_wrong,2.5653403495569647,NTPC
SHORT,4,0.008941163605060259,time,2.6412428070279734,NTPC
SHORT,3,-0.018578036968079994,cut_wrong,2.428551803153613,NTPC
SHORT,4,0.05065335497541531,mean_revert,2.3253745144651807,NTPC
SHORT,2,-0.0005175040319420475,cut_wrong,2.3724377528094402,NTPC
SHORT,2,-0.010821577761462938,cut_wrong,2.031412374735253,NTPC
LONG,4,0.0762030025794669,time,-2.0584999019667967,NTPC
SHORT,2,-0.04047661680365521,cut_wrong,2.429472546391306,NTPC
SHORT,4,0.020592754444148837,time,2.7828027995105247,NTPC
LONG,4,0.036164651830000866,time,-2.003725888921237,NTPC
LONG,4,0.031153548493196116,time,-2.37519559617688,NTPC
LONG,2,-0.022978341419566676,cut_wrong,-2.0430187199306533,NTPC
SHORT,4,0.028589974529175482,time,2.172684032244859,NTPC
SHORT,2,-0.0101195836652398,cut_wrong,2.196930233236292,NTPC
LONG,2,-0.010619437031154878,cut_wrong,-2.399806294818076,NTPC
LONG,4,0.022258561293924502,time,-2.8617504885093634,NTPC
SHORT,2,-0.04708491199718873,cut_wrong,2.1749610303517852,ONGC
SHORT,4,0.08229839335706243,time,2.341279818020088,ONGC
SHORT,2,-0.024731234249206067,cut_wrong,2.5816354991213424,ONGC
SHORT,3,-0.005412724016843986,cut_wrong,2.914332675791064,ONGC
SHORT,1,-0.03916063519896789,stop,2.0847649710222047,ONGC
SHORT,2,0.0065137474964869135,stop,3.072728094038668,ONGC
LONG,2,-0.027891027781288675,cut_wrong,-2.3640056249160337,ONGC
LONG,4,0.02599110522118555,time,-3.172184237145187,ONGC
LONG,1,0.03346823051592767,mean_revert,-2.0664814383911296,ONGC
SHORT,4,0.011705092863880879,time,2.4191145020952325,ONGC
SHORT,2,-0.0355721356582463,cut_wrong,2.0971252112219227,ONGC
SHORT,2,-0.01900132481418386,cut_wrong,2.3372502275404874,ONGC
SHORT,2,-0.007640441829982637,cut_wrong,2.0167070305300667,ONGC
LONG,2,-0.025754709398958527,stop,-3.663322004528049,ONGC
LONG,3,-4.535563053838893e-05,cut_wrong,-3.324488422230404,ONGC
SHORT,4,0.008144792047275131,time,2.013910557314058,ONGC
SHORT,2,-0.007330209455279832,cut_wrong,2.211055788668341,ONGC
SHORT,2,-0.0009918703978308435,cut_wrong,2.0257753073650218,ONGC
SHORT,1,-0.04512340677625343,stop,2.5741774605182792,ONGC
SHORT,3,-0.029751674625702947,stop,3.460621721045774,ONGC
SHORT,2,-0.017991458566769016,cut_wrong,2.5134897277289365,ONGC
SHORT,4,-0.018746821483593145,cut_wrong,3.34280626333431,ONGC
SHORT,2,-0.03392614996900957,cut_wrong,2.7335996578233983,ONGC
SHORT,4,0.01780806974697919,time,2.0252824323910907,ONGC
LONG,2,-0.02663174520155904,cut_wrong,-2.388352211050961,ONGC
SHORT,4,0.028940932751053493,time,2.7151573425329127,ONGC
LONG,2,-0.002195054366603576,cut_wrong,-2.603874458498992,ONGC
LONG,4,0.05469428181107891,mean_revert,-2.4905095210039576,ONGC
SHORT,4,0.05874667332037982,time,2.113993905272597,M&M
LONG,3,-0.003452263754036835,cut_wrong,-2.103713391509469,M&M
LONG,2,-0.09215601281900483,cut_wrong,-2.324592240875097,M&M
LONG,4,0.05753943320068329,time,-2.446642869768504,M&M
SHORT,2,-0.04227942634368743,cut_wrong,2.0790194994725315,M&M
SHORT,4,0.003942912070958834,mean_revert,2.105070711149346,M&M
LONG,3,-0.0005326434318633919,cut_wrong,-2.018188348392089,M&M
LONG,4,0.04231768378842869,time,-2.671045844019599,M&M
LONG,4,0.01369281609076184,time,-2.1506377070499916,M&M
SHORT,1,-0.039974573127527176,stop,2.02146306135758,M&M
SHORT,4,0.02112988975164021,time,3.5807134750109664,M&M
SHORT,2,-0.0023944859534068353,cut_wrong,2.650442036882741,M&M
LONG,2,0.004075552381504888,mean_revert,-2.3088877948297104,M&M
LONG,4,0.027516147446064763,time,-2.814541672803293,M&M
SHORT,4,0.02043155389504942,time,2.375592438527294,M&M
SHORT,2,-0.004815678822711741,cut_wrong,2.129912121023234,M&M
LONG,4,0.05942054236255222,mean_revert,-2.3078749821048983,M&M
LONG,2,-0.01505044856635642,cut_wrong,-2.110965193094378,M&M
LONG,2,-0.002940056227911837,cut_wrong,-2.0963578895301893,M&M
SHORT,3,-0.016411090232043395,cut_wrong,2.15375793222348,M&M
SHORT,2,-0.0024462501221816,cut_wrong,2.1408594659634614,M&M
SHORT,1,-0.020075781871507853,stop,2.3932786242132993,M&M
SHORT,4,-0.005132705081708652,cut_wrong,2.224941611668889,M&M
LONG,1,-0.013972172452207667,stop,-2.4046321743659322,M&M
LONG,2,-0.00010519611600513855,cut_wrong,-3.4814878690424806,M&M
LONG,2,-0.008385168590736307,cut_wrong,-2.822214029689363,M&M
SHORT,2,-0.016335450779768765,cut_wrong,2.0765551909305664,M&M
SHORT,2,-0.0011274404542725176,cut_wrong,2.877651035727522,M&M
LONG,4,0.053287396177656814,time,-3.093158997318316,M&M
LONG,2,-0.014027269982013585,cut_wrong,-2.0039026196455265,M&M
LONG,4,0.021736222415928663,time,-2.328317613392244,M&M
LONG,2,-0.03166846896209215,cut_wrong,-2.2310876086598412,M&M
SHORT,2,-0.0017461719528832115,cut_wrong,2.3493512450204634,M&M
SHORT,2,-0.0010787633364464136,cut_wrong,2.328168207208658,M&M
SHORT,2,-0.008082448990559949,cut_wrong,2.6830790148609664,M&M
SHORT,2,-0.01403804449530613,cut_wrong,2.2753476145686777,M&M
SHORT,4,-0.005990606607862391,cut_wrong,2.778221589121574,ADANIENT
SHORT,2,-0.006362917202387292,cut_wrong,2.198427555200513,ADANIENT
SHORT,2,-0.04196228666827679,cut_wrong,2.19255932738597,ADANIENT
SHORT,2,-0.05001226864820667,cut_wrong,2.8408801589318684,ADANIENT
SHORT,2,-0.03832063497956752,cut_wrong,2.610883511612955,ADANIENT
SHORT,4,-0.0006016490473764648,cut_wrong,2.0243995235018932,ADANIENT
SHORT,2,-0.013031592716238993,cut_wrong,2.177791997115761,ADANIENT
SHORT,2,-0.03216452130703061,cut_wrong,2.542549940328353,ADANIENT
SHORT,2,-0.004325411585356345,cut_wrong,2.8983017278128127,ADANIENT
SHORT,2,-0.015221153800901003,cut_wrong,2.756242303827626,ADANIENT
SHORT,4,0.040082208778920284,time,2.452223889941461,ADANIENT
SHORT,4,0.1088439418940648,time,2.3703949794529215,ADANIENT
LONG,1,-0.2801437427621098,stop,-2.2133896502489825,ADANIENT
LONG,1,-0.00043442719495086386,stop,-4.834834158357489,ADANIENT
LONG,2,0.07733141004503333,mean_revert,-2.505319299965508,ADANIENT
LONG,2,-0.010210621886891308,cut_wrong,-2.8115039657083165,ADANIENT
LONG,2,-0.051500572813527365,cut_wrong,-2.989056447365337,ADANIENT
LONG,2,-0.0017811474767335494,cut_wrong,-2.1296728778763434,ADANIENT
LONG,2,-0.006621184754476981,cut_wrong,-2.241073056626817,ADANIENT
LONG,1,0.05204510556157603,mean_revert,-2.0880010821394803,ADANIENT
SHORT,3,-0.016812684868129757,cut_wrong,2.0517178593993353,ADANIENT
SHORT,2,-0.014583538187052813,cut_wrong,2.0994760649691924,ADANIENT
SHORT,4,0.04961191241406761,time,2.296301230868268,ADANIENT
SHORT,2,-0.033553607621749984,cut_wrong,2.2745531583006615,ADANIENT
SHORT,2,-0.0025394918362484737,cut_wrong,2.349398243177599,ADANIENT
